PageNumber,Type,Room Name,Price,Location,Time,Area,Bedrooms,Bathrooms
360,Nhà,Cho thuê nhà thạnh lộc 15 DT 6x7m trệt lầu  2pn.2wc Giá 5tr tháng,5.0,Quận 12,31/07/2024,42,2,2
360,Nhà,"Cho thuê nhà tx52 DT 3,5x5m trệt 2lầu 2pn 3wc Có 2 máy lạnh Giá 4tr",9.0,Quận 12,31/07/2024,18,2,3
360,Nhà,"Nhà tx38 q12 DT 4x20m có 2pn,1wc và 1 gác nhỏ để chứa đồ giá 4,5tr",3.5,Quận 12,31/07/2024,80,2,1
360,Nhà,"Nhà tx33 DT 3.5x 10.5m .  Gồm 2pn Giá 4,5tr đến tết sau tết giá 5tr",3.5,Quận 12,31/07/2024,36,2,2
360,Nhà,"Cho thuê nhà Hà Huy Giáp,gần cầu giao khẩu Dt 4x10m Giá 3tr5",9.5,Quận Gò Vấp,31/07/2024,40,1,1
360,Nhà,Nhà Tx33 quận12 DT 3x7m trệt lầu 2pn.1wc Giá 3tr,11.0,Quận Bình Thạnh,31/07/2024,21,2,1
360,Nhà,Nhà Chợ Đồng ngã 4ga DT 4x12m trệt lửng  2pn.1wc  Hẻm xe hơi Giá 5tr,16.0,Quận Bình Thạnh,31/07/2024,52,2,2
361,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,12.0,Quận Bình Thạnh,31/07/2024,30,0,0
361,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",2.7,Quận Gò Vấp,31/07/2024,200,0,0
361,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,25.0,Quận Bình Thạnh,31/07/2024,30,2,1
361,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",12.0,Quận Bình Tân,30/07/2024,30,0,0
361,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,16.0,Quận Bình Tân,30/07/2024,23,0,0
361,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",16.0,Quận Bình Tân,30/07/2024,23,0,0
361,Nhà,"Cho thuê nhà Nơ Trang Long, P.7, 4x13m, 1 lầu, 2 phòng, 2 WC, 12tr",14.0,Quận Bình Tân,30/07/2024,52,2,2
361,Nhà,Cho thuê nhà nhỏ 20m2 quận Gò Vấp,25.0,Quận Bình Tân,30/07/2024,20,1,1
361,Nhà,"Cho thuê nhà nguyên căn mặt tiền Nguyễn Xí hai chiều, P.13, 25tr",15.0,Quận Bình Tân,30/07/2024,88,1,1
361,Nhà,cho thuê nhà nguyên căn ngay ngã tư bốn xã,14.0,Quận Bình Tân,30/07/2024,60,4,3
361,Nhà,cho thuê nhà nguyên căn hẻm nhựa 8m đường Hương lộ 2 thông ra mã lò,10.0,Quận Bình Tân,30/07/2024,70,5,6
361,Nhà,cho thuê nhà đường  An Dương Vương P.An Lạc Q. BÌNH Tân,40.0,Quận Bình Tân,30/07/2024,60,4,5
361,Nhà,cho thuê nhà đường lê văn quới bình tân,24.0,Quận Bình Thạnh,30/07/2024,60,4,5
361,Nhà,cho thuê nhà nguyên căn MT đường tên lửa,15.0,Quận Thủ Đức (TP. Thủ Đức),30/07/2024,113,4,5
361,Nhà,cho thuê nhà nguyên căn ngay bốn xã đường lê văn quới,70.0,Quận Bình Thạnh,30/07/2024,81,4,5
362,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,25.0,Quận Bình Thạnh,30/07/2024,30,0,0
362,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",6.0,Quận Bình Thạnh,30/07/2024,200,0,0
362,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,14.0,Quận Bình Thạnh,30/07/2024,30,2,1
362,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",5.0,Quận Tân Phú,30/07/2024,30,0,0
362,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,45.0,Quận Gò Vấp,30/07/2024,23,0,0
362,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",70.0,Quận Phú Nhuận,30/07/2024,23,0,0
362,Nhà,"Cho thuê nhà mặt tiền Chu Văn An, P.26, 4x20m, 1 lầu, 25tr",100.0,Quận 2 (TP. Thủ Đức),30/07/2024,80,1,1
362,Nhà,"Cho thuê nhà Bùi Đình Túy, P.12, 1 trệt, 1 lầu, 6tr",125.0,Quận 2 (TP. Thủ Đức),30/07/2024,16,1,2
362,Nhà,"Cho thuê nhà đường xe hơi, Phan Văn Hân, P.17, 4x14m, 1 lầu, 14tr",212.0,Quận 2 (TP. Thủ Đức),30/07/2024,56,2,2
362,Nhà,Studio 1phòng ngủ Máy giặt riêng ngay lũy bán bích- Mới xây siêu hot,13.5,Quận 10,30/07/2024,100,1,1
362,Nhà,"Cho thuê nhà 2 MT Phạm Văn Đồng, P.1, Gò Vấp, 4.5x12m, NH 9m, 1 trệt,",20.0,Quận 7,29/07/2024,54,2,1
362,Nhà,"Nhà MT 8mx13m, 4 lầu cho thuê 250 Huỳnh Văn Bánh, P11, Q.Phú Nhuận",13.0,Quận Tân Bình,29/07/2024,106,7,9
362,Nhà,Cho thuê biệt thự có hồ bơi khu Compound P. Thảo Điền. Giá rẻ,20.0,Quận Bình Thạnh,29/07/2024,300,4,3
362,Nhà,Cho thuê biệt thự khu Compound Thảo Điền giá rẻ có hồ bơi (20m x 26m).,15.0,Quận Bình Tân,28/07/2024,500,4,5
362,Nhà,"Cho thuê biệt thự giá rẻ MT P. Thảo Điền, có cafe sân vườn, hồ bơi, fu",25.0,Quận Bình Tân,28/07/2024,450,5,6
363,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,18.0,Quận 2 (TP. Thủ Đức),28/07/2024,30,0,0
363,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",45.0,Quận 2 (TP. Thủ Đức),28/07/2024,200,0,0
363,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,20.0,Quận 9 (TP. Thủ Đức),28/07/2024,30,2,1
363,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",8.0,Quận Tân Bình,28/07/2024,30,0,0
363,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,60.0,Quận 2 (TP. Thủ Đức),28/07/2024,23,0,0
363,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",90.0,Quận 2 (TP. Thủ Đức),26/07/2024,23,0,0
363,Nhà,"Lakeview City bảng giá Mua Bán , Cho thuê ( Cập nhật Mới nhất )",180.0,Quận 5,26/07/2024,100,6,6
363,Nhà,"The Global City bảng giá Mua Bán , Cho thuê ( Cập nhật Mới nhất )",100.0,Quận 1,26/07/2024,95,5,6
363,Nhà,"The Classia bảng giá Mua Bán , Cho thuê ( Cập nhật Mới nhất )",140.0,Quận Phú Nhuận,26/07/2024,100,5,5
363,Nhà,Nhà trọ tân bình 1PN 1WC full nội thất,190.0,Quận 1,26/07/2024,50,1,1
363,Nhà,Biệt thự Pháp - một nơi đáng sống tại Thảo Điền,90.0,Quận 3,26/07/2024,160,4,5
363,Nhà,"Cho Thuê MT SIÊU HIẾM KHU THẢO ĐIỀN, QUẬN 02. Ngang 8x23m - Trống suốt",110.0,Quận 3,26/07/2024,350,2,2
363,Nhà,"Cho thuê MT 213 đường Nguyễn Văn Cừ, phường 03, Quận 05, Hồ Chí Minh.",90.0,Quận Thủ Đức (TP. Thủ Đức),26/07/2024,270,1,2
363,Nhà,"Cho thuê MT 97 đường Trần Quang Khải, Phường Tân Định, Quận 01, TP.HCM",200.0,Quận 7,26/07/2024,300,3,3
363,Nhà,"Cho thuê  290 đường Trường Sa, Phường 02, Quận Phú Nhuận, TP.HCM.",180.0,Quận 10,26/07/2024,160,5,5
364,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,80.0,Quận Tân Bình,26/07/2024,30,0,0
364,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",50.0,Quận 1,26/07/2024,200,0,0
364,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,150.0,Quận Tân Phú,26/07/2024,30,2,1
364,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",130.0,Quận 1,26/07/2024,30,0,0
364,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,120.0,Quận 3,26/07/2024,23,0,0
364,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",115.0,Quận 3,26/07/2024,23,0,0
364,Nhà,"Cho thuê MT 150-150A đường Trường Chinh, Phường 12, Quận Tân Bình.",70.0,Quận 2 (TP. Thủ Đức),26/07/2024,300,1,1
364,Nhà,"Cho thuê nhà MT 56 đường Tôn Thất Tùng, Bến Thành, Quận 01, TP.HCM.",60.0,Quận 1,26/07/2024,180,3,2
364,Nhà,"Cho thuê nhà MT 242 đường Trần Hưng Đạo, Nguyễn Cư Trinh, Quận 01.",69.0,Quận Bình Thạnh,26/07/2024,144,4,5
364,Nhà,"Cho thuê nhà MT 72C đường Trần Quốc Toản, Phường Võ Thị Sáu, Quận 03.",50.0,Quận Bình Thạnh,26/07/2024,200,1,1
364,Nhà,"Cho thuê Mặt tiền 204 Nguyễn Văn Hưởng, Thảo Điền, Quận 02, TP.HCM.",65.0,Quận Bình Thạnh,26/07/2024,140,2,2
364,Nhà,"Cho thuê MT Nguyễn Khắc Nhu, Phường Cô Giang, Quận 01, TP.HCM.",78.0,Quận Gò Vấp,26/07/2024,120,2,2
364,Nhà,"Cho thuê Tòa Nhà GÓC 2MT Nơ Trang Long, Quận Bình Thạnh, Hồ Chí Minh.",89.0,Quận Bình Thạnh,26/07/2024,250,9,9
PageNumber,Type,Room Name,0.0,Location,Time,0,0,0
365,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,120.0,Quận Bình Thạnh,26/07/2024,30,0,0
365,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",90.0,Quận Bình Thạnh,26/07/2024,200,0,0
365,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,77.0,Quận 2 (TP. Thủ Đức),26/07/2024,30,2,1
365,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",100.0,Quận Bình Thạnh,26/07/2024,30,0,0
365,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,6.8,Quận 7,26/07/2024,23,0,0
365,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",100.0,Quận 1,26/07/2024,23,0,0
365,Nhà,"Cho thuê Siêu phẩm Góc 2MT 118 Nguyễn Gia Trí, P.25, Bình Thạnh.",45.0,Quận Bình Thạnh,26/07/2024,200,3,4
365,Nhà,"Cho thuê MT THE COFFEEHOUSE Trần Não, Phường Bình An, Quận 02, TP.HCM.",150.0,Quận 1,26/07/2024,250,3,4
365,Nhà,Cho thuê MT Ngang 30m Số 339 đường Nơ Trang Long - Quận Bình Thạnh.,200.0,Quận 1,26/07/2024,320,4,5
365,Nhà,Cho thuê căn hộ cao cấp SONATA RESIDENCE Nguyễn Thị Thập Q7,25.0,Quận Bình Thạnh,26/07/2024,30,1,1
365,Nhà,Cho thuê MT Nguyễn Thị Minh Khai Quận 1 DT 8x13m 3 Tầng Giá 100 triệu,13.0,Quận 10,26/07/2024,104,3,3
365,Nhà,Cho thuê MBKD 2 MT Bạch Đằng Bình Thạnh DT 6x10 Giá 45 triệu,99.0,Quận 3,26/07/2024,60,1,1
365,Nhà,"Cho thuê toà nhà MT Nam Kỳ Khởi Nghĩa Ngang 6,3m 7 Tầng Giá 90 triệu",25.0,Quận Gò Vấp,25/07/2024,67,5,4
365,Nhà,"Cho thuê MT Lê Thánh Tôn, Quận 1 - DT 4x18m - 5 Tầng",65.0,Quận Gò Vấp,25/07/2024,72,3,3
366,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,35.0,Quận Gò Vấp,25/07/2024,30,0,0
366,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",22.0,Quận Gò Vấp,25/07/2024,200,0,0
366,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,55.0,Quận Gò Vấp,25/07/2024,30,2,1
366,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",30.0,Quận Gò Vấp,25/07/2024,30,0,0
366,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,30.0,Quận Gò Vấp,25/07/2024,23,0,0
366,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",45.0,Quận Gò Vấp,25/07/2024,23,0,0
366,Nhà,Nhà Mặt Tiền💦Quang Trung Phường 11💦4x20m 3 Lầu..5PN.6WC=35 TRIỆU,65.0,Quận Gò Vấp,25/07/2024,80,5,6
366,Nhà,Nhà Full Nội Thất💦Mặt Tiền Số Lê Văn Thọ P11💦5 Lầu 5pn_6wc Thang Máy,40.0,Quận Gò Vấp,25/07/2024,80,5,6
366,Nhà,Cityland Graden Hills💦Phường 5 15x20m  Hầm-4 Lầu💦10PN.11WC=55 Triệu,18.0,Quận Gò Vấp,25/07/2024,300,10,10
366,Nhà,Nhà Biệt Thự Mini💦Mặt Tiền Đường 💦Quang Trung Phường 8💦7x15m 3 Lầu,17.0,Quận Gò Vấp,25/07/2024,105,4,4
366,Nhà,Biệt Thự Hẻm 7m💦Nguyễn Oanh Phường 17💦10x15m Hầm 3 Lầu💦5pn.5wc=30TR,70.0,Quận Gò Vấp,25/07/2024,150,5,5
366,Nhà,Biệt Thự Mặt Tiền💦Nguyễn Văn Khối P11💦8X39M Hầm 4 Lầu. Thang Máy💦,20.0,Quận Gò Vấp,25/07/2024,312,6,7
366,Nhà,Cityland Center Hills💥 Trần Thị Nghỉ💥Căn Góc 9x20m. 4 Lầu Thang Máy,18.0,Quận Gò Vấp,25/07/2024,200,6,5
366,Nhà,Biệt Thự Liền kề💥Cityland Park Hills💥P10. Ngay Lotermax.Hầm.4 Lầu.,39.0,Quận Gò Vấp,25/07/2024,100,8,7
366,Nhà,Nhà Hẻm Xe Hơi💦Lê Lợi Phường 4💦4x17m 3 Lầu Cầu Thang Cuồi Nhà💦18TR,20.0,Quận Gò Vấp,25/07/2024,68,3,4
367,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,20.0,Quận Gò Vấp,25/07/2024,30,0,0
367,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",30.0,Quận Gò Vấp,25/07/2024,200,0,0
367,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,24.0,Quận Gò Vấp,25/07/2024,30,2,1
367,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",22.0,Quận Gò Vấp,25/07/2024,30,0,0
367,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,20.0,Quận Gò Vấp,25/07/2024,23,0,0
367,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",100.0,Quận Gò Vấp,25/07/2024,23,0,0
367,Nhà,Nhà Hẻm Xe Tải💥Lê Văn Thọ Phường 11💥4x17m 4 Lầu.6PN.6WC=20 triệu,15.0,Quận Gò Vấp,25/07/2024,72,6,6
367,Nhà,Nhà Mặt Tiền💥Nguyễn Văn Công Phường 3💥7x20m. 3 Lầu.5PN.6WC=30 TRIỆU,35.0,Quận Gò Vấp,25/07/2024,144,5,6
367,Nhà,Nhà Mặt Tiền💥 Nội Bộ Nguyễn Oanh Phường 17💥7x20m.3 Lầu.5pn.24 Triệu,37.0,Quận Gò Vấp,25/07/2024,140,5,6
367,Nhà,Nhà Nhà Mới💥 Hẻm 6M.🌸🌸Thống Nhất P11.4x20m 4 Lầu.7pn.6wc=22 triệu,35.0,Quận Gò Vấp,25/07/2024,72,7,6
367,Nhà,Nhà Mới Hẻm Xe Hơi💥Phạm Văn Đồng P1💥5X16M 4 Lầu.5PN.6WC.20 TRIỆU,23.0,Quận Gò Vấp,25/07/2024,80,5,6
367,Nhà,Nhà Mới Xây💥 Hẻm Xe Tải💥Quang Trung P10💥4x18m 1 Lầu Suốt__15 triệu,17.0,Quận Gò Vấp,25/07/2024,72,2,2
367,Nhà,Nhà Mặt Tiền💥Phan Văn Trị Phường 7💥4x25m. 4 Lầu.6pn.6wc_35 triệu,100.0,Quận Gò Vấp,25/07/2024,100,6,6
367,Nhà,Cityland_Graden Hills💥Full Nội Thất P5💥7X20M Hầm.4 Lầu.5pn.5wc💥37TR,20.0,Quận Gò Vấp,25/07/2024,140,5,5
368,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,50.0,Quận Gò Vấp,25/07/2024,30,0,0
368,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",25.0,Quận Gò Vấp,25/07/2024,200,0,0
368,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,18.0,Quận Gò Vấp,25/07/2024,30,2,1
368,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",24.0,Quận Gò Vấp,25/07/2024,30,0,0
368,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,40.0,Quận Gò Vấp,25/07/2024,23,0,0
368,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",23.0,Quận Gò Vấp,25/07/2024,23,0,0
368,Nhà,🌛Tòa Nhà💦Hẻm 8m Lê Thị Hồng P17💦7x20m Hầm 5 Lầu-10PN-11WC💦55 TRIỆU,40.0,Quận Bình Thạnh,25/07/2024,140,10,11
368,Nhà,Nhà Mặt Tiền💦Nguyễn Bỉnh Khiêm💦Phạm Văn Đồng💦4x20m 3 Lầu Suốt=25TR,20.0,Quận Gò Vấp,25/07/2024,80,3,4
368,Nhà,💦Nhà Full Nội Thất💦hẻm Xe Hơi Lê Đức Thọ Phường 16💦4 Lầu 4pn 3wc💦,20.0,Quận Gò Vấp,25/07/2024,68,4,3
368,Nhà,Nhà Khu Nội Bộ🌸Lê Thị Hồng P17.7x20m.3 Lầu.5pn.6wc🌸24 triệu,22.0,Quận Gò Vấp,25/07/2024,140,5,6
368,Nhà,Cityland.Full Nội Thất 💥Graden Hills EMAX💥10X20M.Hầm 4 Lầu.7PN.,23.0,Quận Gò Vấp,25/07/2024,200,7,6
368,Nhà,Nhà Mới Hẻm 8m💥Full Nôi Thất Phan Văn Trị P10💥5x20m 4 Lầu.5PN.23TR,19.0,Quận Gò Vấp,25/07/2024,100,5,6
368,Nhà,Nhà Mặt Tiền💥Đường D3 Phường 25💥4x25m 4 Lầu.8pn.6wc=40 triệu/tháng,25.0,Quận Gò Vấp,25/07/2024,100,8,6
368,Nhà,Nhà Hẻm 8m💥Phan Văn Trị Phường 5💥Ngay EMAX.5X20M.3 Làu.5PN.20 TRIỆU,40.0,Quận Gò Vấp,25/07/2024,100,5,5
368,Nhà,Nhà Mới Hẻm Xe Hơi💥 Nguyễn Văn Công Phường 3💥4x17m 4 Lầu 5PN.6WC,35.0,Quận Gò Vấp,25/07/2024,68,5,6
369,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,60.0,Quận Gò Vấp,25/07/2024,30,0,0
369,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",15.0,Quận Gò Vấp,25/07/2024,200,0,0
369,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,19.0,Quận Gò Vấp,25/07/2024,30,2,1
369,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",30.0,Quận Gò Vấp,25/07/2024,30,0,0
369,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,19.0,Quận Gò Vấp,25/07/2024,23,0,0
369,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",25.0,Quận Gò Vấp,25/07/2024,23,0,0
369,Nhà,Biệt Thự Góc Cityland💦Park Hills  P10💦8X20M 4 Lầu Thang Máy 8PN=60TR,35.0,Quận Gò Vấp,25/07/2024,160,8,8
369,Nhà,Nhà Full Nội Thất💦Quang Trung Phường 10💦5x15m 3 Lầu.4PN.4WC💦15Trệu,40.0,Quận Gò Vấp,25/07/2024,75,4,4
369,Nhà,Nhà 2 Mặt Tiền💦Lê Đức Thọ Phường 6💦6x17m 2 Lầu 3PN.3WC💦19 TRIỆU,18.0,Quận Gò Vấp,25/07/2024,120,3,3
369,Nhà,Biệt Thự Cityland Graden hILLS💦Phường 5.6x20m Hmầ 4 Lầu.6pn.6wc💦30TR,20.0,Quận Gò Vấp,25/07/2024,120,6,6
369,Nhà,Nhà Hẻm Xe Tải💦Nguyễn Oanh Phường 17💦5x18m 3 Lầu. 5 Phòng.5wc=19TR,25.0,Quận Gò Vấp,25/07/2024,100,5,5
369,Nhà,Nhà Mặt Tiền Nội Bộ💦Cây Trân Phường 9💦6x17m 4 Lầu 5 Phòng.5wc💦25TR,60.0,Quận Gò Vấp,25/07/2024,102,5,6
369,Nhà,Biệt Thự Cityland💦Full Nội Thất Graden Hills Emax 💦5x20m Hầm 4 Lầu,35.0,Quận Gò Vấp,25/07/2024,100,5,5
369,Nhà,Nhà Mới Mặt Tiền💥Nguyễn Văn Lượng Phường 10💥4x20m 4 Lầu.40 triệu,17.0,Quận Gò Vấp,25/07/2024,80,4,5
369,Nhà,Nhà Full Nội Thất💥Phạm Văn Chiêu Phường9💥4X17.4 Lầu.5pn.6wc=18 triệu,35.0,Quận Gò Vấp,25/07/2024,68,5,9
370,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,35.0,Quận Gò Vấp,25/07/2024,30,0,0
370,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",22.0,Quận Gò Vấp,25/07/2024,200,0,0
370,Nhà,HiFriendz đơn vị tư vấn phòng cho thuê tại TPHCM.,25.0,Quận Gò Vấp,25/07/2024,30,2,1
370,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",18.0,Quận Gò Vấp,25/07/2024,30,0,0
370,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,20.0,Quận Gò Vấp,25/07/2024,23,0,0
370,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",18.0,Quận Gò Vấp,25/07/2024,23,0,0
370,Nhà,Nhà Mặt Tiền💦Nguyễn Văn Lượng Phường 10💦4x25m 3 Lầu.35 triệu,70.0,Quận Gò Vấp,25/07/2024,100,3,4
370,Nhà,Nhà Full Nội Thất💥HẺM 7M Phạm Văn Chiều P9💥4 Lầu thang Máy=22 triệu,17.0,Quận Gò Vấp,25/07/2024,80,5,6
370,Nhà,Nhà Hẻm Xe Tải💦Cây Trâm Phường 9💦4x20m 4 Lầu.5pn.5wc💦Có Thang Máy,120.0,Quận Gò Vấp,25/07/2024,80,5,5
370,Nhà,Nhà Hẻm 8M💦Nguyễn Oanh Phường 17💦4x20m 4 Lầu.5PN.6WC=18 TRIỆU❤️,40.0,Quận Gò Vấp,25/07/2024,80,5,6
370,Nhà,Nhà Full Nội Thất💦Phan Văn Trị Phường 5💦Gần emax 4x18m 3 Lầu 4PN.5WC,20.0,Quận Gò Vấp,25/07/2024,72,4,5
370,Nhà,Nhà Căn Góc Hẻm Xe Hơi💦Lê Đức Thọ Phường 7💦7x20m 1 Lầu.4pn.3wc= 18TR,18.0,Quận Gò Vấp,25/07/2024,140,4,3
370,Nhà,Tòa Nhà Mặt Tiền💦Phạm Huy Thông P7💦7x20m Hầm 5 Lầu💦Thang Máy=75TR,55.0,Quận Gò Vấp,25/07/2024,140,5,12
370,Nhà,Nhà Full Nội Thất💦Hẻm Xe Hơi Nguyễn Văn Khối p11💦4x16m 3 Lầu 4pn 5wc,20.0,Quận Bình Thạnh,25/07/2024,68,4,5
370,Nhà,🍁Biệt Thự Góc_Cityland Park Hills🍁11x20m Hầm 4 Lầu_Thang Máy🍁,15.0,Quận Gò Vấp,25/07/2024,220,8,7
371,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,60.0,Quận Gò Vấp,25/07/2024,30,0,0
